Matrice;Feature;TypePredominant;taux
Comparison_of_TLS_implementations    Supported elliptic curves ;mbed TLS;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;SharkSSL;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;NSS;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;JSSE;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;Implementation;Conditional;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;Botan;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;RSA BSAFE;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;GnuTLS;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;wolfSSL;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;MatrixSSL;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;SChannel Vista 2008  7 2008R2  8 2012  8 1 2012R2 ;BooleanValue;1.0
Comparison_of_TLS_implementations    Supported elliptic curves ;LibreSSL;BooleanValue;1.0
Comparison_of_Toyota_hybrids;Electric motor output;Conditional;0.5
Comparison_of_Toyota_hybrids;Features;StringValue;1.0
Comparison_of_Toyota_hybrids;EPA CARB emission certification;StringValue;1.0
Comparison_of_Toyota_hybrids;EPA estimated highway fuel economy;Conditional;1.0
Comparison_of_Toyota_hybrids;Net power;Conditional;1.0
Comparison_of_Toyota_hybrids;Requires premium fuel (91 octane (R M) 2 );BooleanValue;0.8333333333333334
Comparison_of_Toyota_hybrids;Base price;IntegerValue;0.5
Comparison_of_Toyota_hybrids;Maximum seating;IntegerValue;1.0
Comparison_of_Toyota_hybrids;Engine output;Conditional;1.0
Comparison_of_Toyota_hybrids;EPA estimated city fuel economy;Conditional;1.0
Comparison_of_Toyota_hybrids;Traction battery power;Conditional;1.0
Comparison_of_Toyota_hybrids;0 60 mph (97 km h) acceleration;StringValue;0.6
Comparison_of_Toyota_hybrids;Smog forming emissions compared to average new veh;StringValue;1.0
Comparison_of_Toyota_hybrids;Release date;StringValue;0.5
Comparison_of_Toyota_hybrids;Engine;StringValue;1.0
Comparison_of_Toyota_hybrids;US model year;StringValue;1.0
Comparison_of_Toyota_hybrids;EPA estimated drivers fuel economy;Conditional;1.0
Comparison_of_Tryton_and_Open_ERP   Business model;Software License;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Business model;Editor;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Business model;Professional Service Providers (November 2014);IntegerValue;1.0
Comparison_of_Tryton_and_Open_ERP   Business model;Project type;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Business model;Subject;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Business model;Partnership Eligibility;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Functionality;Odoo;BooleanValue;0.7894736842105263
Comparison_of_Tryton_and_Open_ERP   Functionality;Subject;StringValue;0.9565217391304348
Comparison_of_Tryton_and_Open_ERP   Functionality;Tryton;BooleanValue;0.5714285714285714
Comparison_of_Tryton_and_Open_ERP   Concepts and approach;Subject;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Concepts and approach;float integer representation;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Concepts and approach;Code review;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Concepts and approach;Password Storage;StringValue;0.75
Comparison_of_Tryton_and_Open_ERP   Concepts and approach;Date representation;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   Concepts and approach;Accounting;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Distribution Package;StringValue;0.7647058823529411
Comparison_of_Tryton_and_Open_ERP   More;Historization;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;IPv6 Compatibility;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Native Gantt Charts;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Functional Testing;StringValue;0.75
Comparison_of_Tryton_and_Open_ERP   More;Language;StringValue;0.8
Comparison_of_Tryton_and_Open_ERP   More;Client Libraries;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Architecture;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Native Bar Pie Chart View;Conditional;0.5
Comparison_of_Tryton_and_Open_ERP   More;Version Policy;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Web based Clients;StringValue;0.875
Comparison_of_Tryton_and_Open_ERP   More;Unit testing;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Subject;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Number of Modules;Conditional;1.0
Comparison_of_Tryton_and_Open_ERP   More;Dashboard View;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Code Auto Reload;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;CardDAV;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Active contributors (October 2011 April 2014);IntegerValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;WebDAV;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Desktop Clients;Conditional;0.5
Comparison_of_Tryton_and_Open_ERP   More;Python Packaging;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Release cycle;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Versions maintained;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Python Module;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Repository Organisation;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Reporting Engines;Conditional;0.5
Comparison_of_Tryton_and_Open_ERP   More;Supported Database;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Client Side Scripting;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Automatic Upgrades Migrations;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Native Calendar View;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Native Diagram View;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Standalone Clients;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;CalDAV;StringValue;1.0
Comparison_of_Tryton_and_Open_ERP   More;Version Control System;StringValue;0.6666666666666666
Comparison_of_Tryton_and_Open_ERP   More;Mobile Clients;Conditional;0.5
Comparison_of_Tryton_and_Open_ERP   More;Translations;StringValue;0.6666666666666666
Comparison_of_U S _state_governments   Legislative;Total;IntegerValue;1.0
Comparison_of_U S _state_governments   Legislative;Lower house;NA;1.0
Comparison_of_U S _state_governments   Legislative;Upper house;NA;1.0
Comparison_of_U S _state_governments    Supermajority requirements ;Key;NA;1.0
Comparison_of_U S _state_governments    Supermajority requirements ;Notes;StringValue;1.0
Comparison_of_U S _state_governments    Supermajority requirements ;State;StringValue;1.0
Comparison_of_U S _state_governments   Executive;Governor term limit;StringValue;1.0
Comparison_of_U S _state_governments   Executive;First in line of succession;StringValue;1.0
Comparison_of_U S _state_governments   Executive;Governor term length;StringValue;1.0
Comparison_of_U S _state_governments   Executive;Lieutenant Governor;BooleanValue;1.0
Comparison_of_U S _state_governments   Executive;State;StringValue;1.0
Comparison_of_U S _state_governments   Judicial;High court judicial placement method;StringValue;0.9807692307692307
Comparison_of_U S _state_governments   Judicial;Highest court;StringValue;1.0
Comparison_of_U S _state_governments   Judicial;High court term;StringValue;0.9607843137254902
Comparison_of_U S _state_governments   Judicial;High court seats;IntegerValue;0.9607843137254902
Comparison_of_U S _state_governments   Judicial;Mandatory retirement age;IntegerValue;0.6956521739130435
Comparison_of_U S _state_governments   Judicial;State;StringValue;1.0
Comparison_of_Unicode_encodings   Eight bit environments;Code range (hexadecimal);StringValue;1.0
Comparison_of_Unicode_encodings   Eight bit environments;UTF EBCDIC;IntegerValue;1.0
Comparison_of_Unicode_encodings   Eight bit environments;GB 18030;StringValue;0.7692307692307693
Comparison_of_Unicode_encodings   Eight bit environments;UTF 8;IntegerValue;1.0
Comparison_of_Unicode_encodings   Eight bit environments;UTF 32;IntegerValue;1.0
Comparison_of_Unicode_encodings   Eight bit environments;UTF 16;IntegerValue;1.0
Comparison_of_Unicode_encodings   Seven bit environments;UTF 8 base64;StringValue;0.8333333333333334
Comparison_of_Unicode_encodings   Seven bit environments;GB 18030 q  p ;StringValue;0.5555555555555556
Comparison_of_Unicode_encodings   Seven bit environments;UTF 7;StringValue;0.8571428571428571
Comparison_of_Unicode_encodings   Seven bit environments;GB 18030 base64;StringValue;1.0
Comparison_of_Unicode_encodings   Seven bit environments;UTF 16 q  p ;IntegerValue;0.5
Comparison_of_Unicode_encodings   Seven bit environments;Code range (hexadecimal);StringValue;0.7142857142857143
Comparison_of_Unicode_encodings   Seven bit environments;UTF 8 quoted  printable;IntegerValue;0.8571428571428571
Comparison_of_Unicode_encodings   Seven bit environments;UTF 16 base64;StringValue;1.0
Comparison_of_Unicode_encodings    Bit environments ;UTF EBCDIC;IntegerValue;1.0
Comparison_of_Unicode_encodings    Bit environments ;UTF 8;IntegerValue;1.0
Comparison_of_Unicode_encodings    Bit environments ;UTF 9 and UTF 18;IntegerValue;1.0
Comparison_of_Unicode_encodings    Bit environments ;Code range (hexadecimal);StringValue;1.0
Comparison_of_Unicode_encodings    Bit environments ;UTF 16;IntegerValue;1.0
Comparison_of_Unicode_encodings    Bit environments ;UTF 32;IntegerValue;1.0
Comparison_of_Unicode_encodings    Bit environments ;GB 18030;StringValue;0.7692307692307693
Comparison_of_United_Kingdom_and_United_States_military_ranks    UK and US officer ranks compared ;British Army and Royal Marines;Conditional;0.8461538461538461
Comparison_of_United_Kingdom_and_United_States_military_ranks    UK and US officer ranks compared ;Royal Navy;Conditional;0.9166666666666666
Comparison_of_United_Kingdom_and_United_States_military_ranks    UK and US officer ranks compared ;RAF;Conditional;0.9230769230769231
Comparison_of_United_Kingdom_and_United_States_military_ranks    UK and US officer ranks compared ;U S  Navy  U S  Coast Guard  and U S  Public Healt;Conditional;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks    UK and US officer ranks compared ;NATO rank code;StringValue;0.9230769230769231
Comparison_of_United_Kingdom_and_United_States_military_ranks    UK and US officer ranks compared ;U S  code;StringValue;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks    UK and US officer ranks compared ;U S  Army  USAF and USMC;Conditional;0.7333333333333333
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 2;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 1;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 5 4;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 3;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 4;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;NATO Rank code;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 7;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 9;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 8;NA;1.0
Comparison_of_United_Kingdom_and_United_States_military_ranks   US  Enlisted  and UK  Other  ranks compared;OR 6;NA;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Ron Paul (campaign);StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;R ger Calero;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Bob Barr (campaign);StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Charles Jay;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Gloria La Riva;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Brian Moore;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Ted Weill;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Cynthia McKinney (campaign);StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Chuck Baldwin  (campaign);StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Thomas Stevens;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Presidential candidate;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Gene Amondson;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Alan Keyes (campaign);StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;John McCain (campaign);StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Frank McEnulty;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Ralph Nader (campaign);StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Candidates ;Barack Obama  (campaign);StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Gender;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;U S  Senate committee memberships;StringValue;0.9473684210526315
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Management Corporate experience;StringValue;0.9090909090909091
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Undergraduate education;StringValue;0.75
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Spouse's graduate education;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Armed Forces experience;StringValue;0.9090909090909091
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Armed Forces awards;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Teaching experience;Conditional;0.625
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Spouse;Conditional;0.6666666666666666
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Spouse s profession;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Other political experience;Conditional;0.6666666666666666
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Spouse s undergraduate education;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Party;Conditional;0.5
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Profession;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Graduate education;Conditional;0.5
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;U S  House committee memberships;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;States Countries lived in;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Age;IntegerValue;1.0
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Last political office;Conditional;0.6666666666666666
Comparison_of_United_States_presidential_candidates _2008    Biographical data ;Net worth (with spouse);Conditional;0.8
Comparison_of_United_States_presidential_candidates _2008   Transportation;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Transportation;McCain is opposed to federal funding of Amtrak  He;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Transportation;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Labor;Impose a revenue tariff on all foreign goods to ke;StringValue;0.9354838709677419
Comparison_of_United_States_presidential_candidates _2008   Labor;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Labor;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Labor;John McCain voted for the Family and Medical Leave;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Monetary policy; ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Monetary policy;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Monetary policy;Baldwin would eliminate the Federal Reserve and mo;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Monetary policy;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   NASA and space exploration;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   NASA and space exploration;John McCain has sponsored legislation to support t;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   NASA and space exploration; ;NA;1.0
Comparison_of_United_States_presidential_candidates _2008   NASA and space exploration;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Arab Israeli conflict;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Arab Israeli conflict;In a speech to the American Israel Public Affairs ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Arab Israeli conflict;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Iraq;Baldwin has stated that the US's involvement in Ir;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Iraq;McCain supported the invasion of Iraq and has stat;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Iraq;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Iraq;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Iran;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Iran;John McCain has called the crisis with Iran  the m;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Iran;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Darfur;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Darfur;McCain has called upon the United States to reject;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Darfur;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Nuclear weapons;McCain voted in favor of the Nunn Lugar Cooperativ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Nuclear weapons;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Nuclear weapons;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   North Korea;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   North Korea; ;NA;1.0
Comparison_of_United_States_presidential_candidates _2008   North Korea;In October 2006  McCain said that he believed the ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   North Korea;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Tax policy;Income;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Tax policy;Projected Federal income tax changes in 2009 assum;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Tax policy; 227K  603K;StringValue;0.6666666666666666
Comparison_of_United_States_presidential_candidates _2008   Tax policy; 112K  161K;IntegerValue;0.5
Comparison_of_United_States_presidential_candidates _2008   Tax policy; 66K  112K;IntegerValue;0.5
Comparison_of_United_States_presidential_candidates _2008   Tax policy;CNN  Tax Policy Center  BarackObama com  and JohnM;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Tax policy; 161K  227K;IntegerValue;0.5
Comparison_of_United_States_presidential_candidates _2008   Tax policy; 603K and up;IntegerValue;0.5
Comparison_of_United_States_presidential_candidates _2008   Tax policy;Under  19K;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Tax policy;Over  2 9M;IntegerValue;0.5
Comparison_of_United_States_presidential_candidates _2008   Tax policy; 38K  66K;StringValue;0.6666666666666666
Comparison_of_United_States_presidential_candidates _2008   Tax policy; 19K  38K;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Pakistan;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Pakistan;McCain maintains a relatively moderate stance conc;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Pakistan;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Extrajudicial prisoners;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Extrajudicial prisoners;In October 2005  McCain  a former POW  introduced ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Extrajudicial prisoners;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Armenian genocide;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Armenian genocide;At a town hall meeting January 6  2008 McCain was ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Armenian genocide; ;NA;1.0
Comparison_of_United_States_presidential_candidates _2008   Armenian genocide;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   China;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   China;John McCain believes America should continue to wo;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   China;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   China;China is a potential military threat  and economic;NA;1.0
Comparison_of_United_States_presidential_candidates _2008   Foreign aid;Baldwin believes that the U S  is not the world's ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Foreign aid;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Foreign aid;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Foreign aid;Though John McCain plans to expand foreign aid  sp;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Georgia;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Georgia; ;NA;1.0
Comparison_of_United_States_presidential_candidates _2008   Georgia;John McCain has said that what is most critical no;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Georgia;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   United Nations;Baldwin would withdraw the US from the United Nati;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   United Nations;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   United Nations;John McCain has stated that the oil for food scand;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   United Nations;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   The environment;Barr pledges to eliminate restrictions that inhibi;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   The environment;Ralph Nader;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   The environment;Bob Barr;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   The environment;Nader is credited with helping the Clean Air Act (;NA;1.0
Comparison_of_United_States_presidential_candidates _2008   The environment;McCain's stances on global warming and other envir;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   The environment;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Energy;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Energy;McCain gave a major speech on his energy policy at;StringValue;0.927710843373494
Comparison_of_United_States_presidential_candidates _2008   Energy;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Energy;Would dissolve the Department of Energy  Believes ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Judiciary;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Judiciary;John McCain voted for the appointment of Justice R;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Judiciary;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Judiciary; ;NA;1.0
Comparison_of_United_States_presidential_candidates _2008   Financial crisis and bailout;Bob Barr;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Financial crisis and bailout;Opposed bailout  Barr will seek to limit policies ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Financial crisis and bailout;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Financial crisis and bailout;Opposed bailout ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Financial crisis and bailout;Supported bailout;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Financial crisis and bailout;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Same sex marriage;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Same sex marriage;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Same sex marriage;Baldwin believes marriage is between a man and a w;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Same sex marriage;In 2004  McCain voted against the Federal Marriage;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Abortion;On February 18  2007  John McCain stated   I do no;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Abortion;Baldwin would encourage Congress to pass Ron Paul';StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Abortion;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Abortion;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Gun control;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Gun control;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Gun control;Supports the right to bear arms as an individual r;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Gun control;John McCain believes that the right to keep and be;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Trade;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Trade;McCain is a strong proponent of free trade   He su;StringValue;0.9473684210526315
Comparison_of_United_States_presidential_candidates _2008   Trade;Baldwin would lead the US out of the North America;StringValue;0.9285714285714286
Comparison_of_United_States_presidential_candidates _2008   Trade;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Health care;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Health care;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Health care;McCain favors tax credits of up to  5 000 for fami;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Health care;Believes in supplying better health care to Americ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Taxation and budget deficit;While McCain has historically favored deficit redu;StringValue;0.9166666666666666
Comparison_of_United_States_presidential_candidates _2008   Taxation and budget deficit;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Taxation and budget deficit;Baldwin would work to repeal the Sixteenth Amendme;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Taxation and budget deficit;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Social Security;Phase out Social Security ;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Social Security;In June 1999  McCain said  The only way to increas;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Social Security;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Social Security;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Network neutrality;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Network neutrality;John McCain;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Network neutrality;McCain is against government regulation of network;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Lobbying;McCain does not allow his staffers to hold positio;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Lobbying;Chuck Baldwin;StringValue;1.0
Comparison_of_United_States_presidential_candidates _2008   Lobbying;John McCain;StringValue;1.0
